MessageId,EndToEndId,TxDateTime,StatusTimestamp,ProcessingTimeSecs,IntrBkSttlmDt,InstdAmt,Currency,DbtrAgtBIC,CdtrAgtBIC,DbtrCountry,CdtrCountry,PurposeCode,TxSts,RejectionReason
MSG-20251115-EA36842C,E2E-1BC0856DFA,2025-01-25T11:37:13,2025-01-25T11:37:19,6,2025-01-25,861.12,GBP,BNPAFRPP,CHASGB2L,FR,GB,BEXP,ACSP,
MSG-20251115-F8751663,E2E-68366B6A3D,2025-01-01T14:24:43,2025-01-01T14:25:00,17,2025-01-01,620.29,EUR,RABONL2U,HSBCGB2L,NL,GB,GDSV,ACSP,
MSG-20251115-CBFB26A4,E2E-669BD521B7,2025-01-16T11:23:04,2025-01-16T11:23:18,14,2025-01-16,1854.3,EUR,HSBCGB2L,CITIUS33,GB,US,LOAN,ACSP,
MSG-20251115-1AD13B7D,E2E-79DEDCA2A6,2025-01-01T16:50:08,2025-01-01T16:50:16,8,2025-01-01,366.47,GBP,HSBCGB2L,DEUTDEFF,GB,DE,TAXS,ACSP,
MSG-20251115-05E603AD,E2E-BA83798650,2025-01-30T10:16:41,2025-01-30T10:16:49,8,2025-01-30,503.16,GBP,NWBKGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-194A48E3,E2E-2E8867F049,2025-01-30T16:23:08,2025-01-30T16:23:22,14,2025-01-31,797.88,USD,MONZGB2L,DEUTDEFF,GB,DE,DIVI,ACSP,
MSG-20251115-158F5DFE,E2E-1059A7B74B,2025-01-23T09:13:07,2025-01-23T09:13:12,5,2025-01-23,2359.86,GBP,MONZGB2L,INGBNL2A,GB,NL,PENS,ACSP,
MSG-20251115-16E96011,E2E-7C35B3393E,2025-01-03T16:17:18,2025-01-03T16:17:24,6,2025-01-03,1485.96,USD,BARCGB22,COBADEFF,GB,DE,LOAN,RJCT,AC01
MSG-20251115-2CC448DE,E2E-E2058F5ECA,2025-01-18T15:15:49,2025-01-18T15:15:59,10,2025-01-19,505.51,USD,LOYDGB21,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-6DC0D952,E2E-166E157A6C,2025-01-13T10:17:40,2025-01-13T10:17:54,14,2025-01-14,798.54,GBP,HSBCGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-559DB0D7,E2E-A7EA023068,2025-01-15T15:45:32,2025-01-15T15:45:35,3,2025-01-15,584.04,EUR,NWBKGB2L,DEUTDEFF,GB,DE,SALA,ACSP,
MSG-20251115-BED5BA07,E2E-6016DC05F5,2025-01-11T13:57:32,2025-01-11T13:57:38,6,2025-01-11,621.52,USD,CHASGB2L,HSBCGB2L,GB,GB,DIVI,ACSP,
MSG-20251115-07ED70D7,E2E-E42DD03445,2025-01-27T09:43:37,2025-01-27T09:43:39,2,2025-01-27,1781.52,EUR,LOYDGB21,DEUTDEFF,GB,DE,GDSV,ACSP,
MSG-20251115-B9C55A53,E2E-6CB37387D0,2025-01-19T15:28:41,2025-01-19T15:28:54,13,2025-01-19,365.99,USD,HSBCGB2L,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-DE6FFB66,E2E-9749FA41DA,2025-01-28T11:07:56,2025-01-28T11:07:57,1,2025-01-28,3059.93,GBP,STBGGB2L,CITIUS33,GB,US,TAXS,RJCT,FF01
MSG-20251115-F22C60EA,E2E-A3A976C8E9,2025-01-23T15:29:57,2025-01-23T15:30:10,13,2025-01-24,2127.25,USD,BNPAFRPP,NWBKGB2L,FR,GB,GDSV,ACSP,
MSG-20251115-542C1A99,E2E-B0C3771453,2025-01-01T15:23:16,2025-01-01T15:23:19,3,2025-01-01,1926.78,EUR,MONZGB2L,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-0AC6B513,E2E-6C53A3C46A,2025-01-26T14:28:13,2025-01-26T14:28:16,3,2025-01-27,717.62,GBP,MONZGB2L,COBADEFF,GB,DE,SUPP,ACSP,
MSG-20251115-1FD01CC5,E2E-D5C3502B79,2025-01-10T14:24:42,2025-01-10T14:25:00,18,2025-01-11,808.39,EUR,MONZGB2L,INGBNL2A,GB,NL,PENS,ACSP,
MSG-20251115-F8121531,E2E-548E9E4340,2025-01-05T16:26:26,2025-01-05T16:26:27,1,2025-01-05,348.44,USD,NWBKGB2L,SOGEFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-07618A47,E2E-348C1DC250,2025-01-25T16:39:35,2025-01-25T16:39:50,15,2025-01-25,687.28,GBP,CHASGB2L,SOGEFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-B7EB1A24,E2E-266AFB34CB,2025-01-24T14:00:46,2025-01-24T14:00:52,6,2025-01-25,1268.46,EUR,DEUTDEFF,HSBCGB2L,DE,GB,LOAN,RJCT,FF01
MSG-20251115-4FBA863D,E2E-F879A6E54D,2025-01-03T16:35:27,2025-01-03T16:35:41,14,2025-01-04,2458.35,GBP,SOGEFRPP,BARCGB22,FR,GB,LOAN,ACSP,
MSG-20251115-54E5A3C1,E2E-36239E2C0C,2025-01-29T14:31:08,2025-01-29T14:31:26,18,2025-01-30,413.64,EUR,HSBCGB2L,INGBNL2A,GB,NL,PENS,ACSP,
MSG-20251115-14ADFA22,E2E-12DDC7253E,2025-01-05T14:15:12,2025-01-05T14:15:29,17,2025-01-05,695.16,EUR,CHASGB2L,CITIUS33,GB,US,DIVI,ACSP,
MSG-20251115-09A57AAD,E2E-0A2145AB5D,2025-01-22T15:05:49,2025-01-22T15:05:55,6,2025-01-22,892.56,GBP,COBADEFF,BARCGB22,DE,GB,DIVI,ACSP,
MSG-20251115-263C9B8E,E2E-5D821F8264,2025-01-18T10:28:38,2025-01-18T10:28:53,15,2025-01-18,373.51,GBP,BARCGB22,MONZGB2L,GB,GB,TREA,ACSP,
MSG-20251115-0B12C10D,E2E-106945C260,2025-01-10T16:11:11,2025-01-10T16:11:29,18,2025-01-10,1501.09,GBP,HSBCGB2L,LOYDGB21,GB,GB,GDSV,ACSP,
MSG-20251115-4E07DD60,E2E-CFBA4C9299,2025-01-26T16:14:43,2025-01-26T16:14:46,3,2025-01-27,614.5,USD,MONZGB2L,BNPAFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-6449FC0C,E2E-5A43A052AE,2025-01-27T13:01:52,2025-01-27T13:02:00,8,2025-01-27,783.07,EUR,DEUTDEFF,MONZGB2L,DE,GB,TAXS,ACSP,
MSG-20251115-540A6DF0,E2E-E9DD6864D8,2025-01-21T16:13:01,2025-01-21T16:13:06,5,2025-01-21,654.35,EUR,MONZGB2L,CITIUS33,GB,US,DIVI,ACSP,
MSG-20251115-06FBBA90,E2E-ED12CB7C5D,2025-01-20T11:06:10,2025-01-20T11:06:25,15,2025-01-20,571.04,GBP,MONZGB2L,BNPAFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-E7FC88C1,E2E-1BF71F52F0,2025-01-26T14:58:48,2025-01-26T14:58:49,1,2025-01-26,893.43,EUR,HSBCGB2L,CITIUS33,GB,US,TAXS,ACSP,
MSG-20251115-E4573FFF,E2E-C3FEEAF781,2025-01-18T14:53:14,2025-01-18T14:53:21,7,2025-01-18,772.07,EUR,STBGGB2L,DEUTDEFF,GB,DE,GDSV,ACSP,
MSG-20251115-0A60B87B,E2E-D7EE1FA1BB,2025-01-06T11:23:53,2025-01-06T11:24:04,11,2025-01-06,692.08,EUR,BARCGB22,CITIUS33,GB,US,TREA,ACSP,
MSG-20251115-196695E0,E2E-0A2212702D,2025-01-15T14:51:53,2025-01-15T14:52:01,8,2025-01-16,539.19,EUR,HSBCGB2L,INGBNL2A,GB,NL,TREA,ACSP,
MSG-20251115-ABEDAE48,E2E-F43D5EBC45,2025-01-18T15:28:57,2025-01-18T15:29:16,19,2025-01-19,1416.04,USD,MONZGB2L,STBGGB2L,GB,GB,BEXP,ACSP,
MSG-20251115-A209BBC1,E2E-2DD7338660,2025-01-01T13:12:19,2025-01-01T13:12:21,2,2025-01-01,3157.49,GBP,DEUTDEFF,LOYDGB21,DE,GB,GDSV,ACSP,
MSG-20251115-2D2B8245,E2E-0874286D98,2025-01-08T09:32:48,2025-01-08T09:33:04,16,2025-01-09,1094.36,GBP,CHASGB2L,NWBKGB2L,GB,GB,SUPP,ACSP,
MSG-20251115-4F6F2EC6,E2E-F5C3AC404E,2025-01-14T16:40:24,2025-01-14T16:40:38,14,2025-01-14,2433.03,USD,MONZGB2L,CITIUS33,GB,US,TREA,ACSP,
MSG-20251115-0BA9B3E6,E2E-6C221D7A95,2025-01-30T10:33:55,2025-01-30T10:34:04,9,2025-01-30,374.97,GBP,LOYDGB21,SOGEFRPP,GB,FR,SUPP,ACSP,
MSG-20251115-5B0C6583,E2E-1AA554DD30,2025-01-26T14:11:51,2025-01-26T14:12:05,14,2025-01-26,1244.15,USD,CHASGB2L,RABONL2U,GB,NL,SUPP,ACSP,
MSG-20251115-19815E89,E2E-9E76058A67,2025-01-10T09:29:09,2025-01-10T09:29:17,8,2025-01-11,460.28,GBP,LOYDGB21,DEUTDEFF,GB,DE,GDSV,ACSP,
MSG-20251115-003A4FC5,E2E-5D7BF2706B,2025-01-01T09:22:07,2025-01-01T09:22:23,16,2025-01-01,352.89,GBP,MONZGB2L,COBADEFF,GB,DE,SALA,ACSP,
MSG-20251115-9267C68E,E2E-12DC6ED10F,2025-01-22T09:10:14,2025-01-22T09:10:26,12,2025-01-22,591.37,GBP,CHASGB2L,CHASGB2L,GB,GB,TREA,ACSP,
MSG-20251115-13BDF76A,E2E-E80E348E87,2025-01-03T13:33:23,2025-01-03T13:33:26,3,2025-01-04,2067.98,EUR,NWBKGB2L,INGBNL2A,GB,NL,TAXS,ACSP,
MSG-20251115-FD4B38CB,E2E-767DA5CCE2,2025-01-09T10:34:00,2025-01-09T10:34:17,17,2025-01-09,2344.93,USD,CHASGB2L,BARCGB22,GB,GB,TREA,ACSP,
MSG-20251115-700847CA,E2E-84434D341D,2025-01-28T11:27:42,2025-01-28T11:27:50,8,2025-01-28,1064.33,EUR,RABONL2U,CHASGB2L,NL,GB,TREA,ACSP,
MSG-20251115-70289F4F,E2E-EA5BCDAC00,2025-01-25T09:24:16,2025-01-25T09:24:31,15,2025-01-25,339.38,GBP,STBGGB2L,MONZGB2L,GB,GB,LOAN,ACSP,
MSG-20251115-B4F95BBB,E2E-91D03CE1D2,2025-01-09T16:56:20,2025-01-09T16:56:36,16,2025-01-10,864.89,GBP,RABONL2U,BARCGB22,NL,GB,GDSV,ACSP,
MSG-20251115-335C4DF6,E2E-E8E3AE50CD,2025-01-18T15:23:19,2025-01-18T15:23:31,12,2025-01-18,1108.97,EUR,DEUTDEFF,BNPAFRPP,DE,FR,BEXP,ACSP,
MSG-20251115-DEF7BE40,E2E-DADE4F44C7,2025-01-19T11:34:39,2025-01-19T11:34:59,20,2025-01-19,1015.23,EUR,DEUTDEFF,SOGEFRPP,DE,FR,TREA,ACSP,
MSG-20251115-FEAB23F6,E2E-E22E4AF53D,2025-01-14T09:54:18,2025-01-14T09:54:29,11,2025-01-14,272.97,GBP,STBGGB2L,BNPAFRPP,GB,FR,TAXS,ACSP,
MSG-20251115-BCA6131A,E2E-B20DCECB6D,2025-01-05T14:33:08,2025-01-05T14:33:22,14,2025-01-05,532.07,GBP,COBADEFF,STBGGB2L,DE,GB,TAXS,ACSP,
MSG-20251115-3F0D758D,E2E-D9E93AC33B,2025-01-20T13:31:25,2025-01-20T13:31:42,17,2025-01-21,948.75,GBP,CHASGB2L,INGBNL2A,GB,NL,SUPP,ACSP,
MSG-20251115-A4709C6A,E2E-6328711EA5,2025-01-16T10:57:49,2025-01-16T10:57:56,7,2025-01-16,1306.89,EUR,LOYDGB21,COBADEFF,GB,DE,TREA,ACSP,
MSG-20251115-325BCB38,E2E-658AA4327E,2025-01-19T16:03:09,2025-01-19T16:03:19,10,2025-01-19,213.3,GBP,CHASGB2L,COBADEFF,GB,DE,BEXP,ACSP,
MSG-20251115-AA898155,E2E-E2DA1D4E7C,2025-01-08T16:48:07,2025-01-08T16:48:26,19,2025-01-08,885.82,GBP,SOGEFRPP,STBGGB2L,FR,GB,DIVI,ACSP,
MSG-20251115-7E751D09,E2E-A935FD7251,2025-01-25T14:39:58,2025-01-25T14:40:05,7,2025-01-25,992.41,EUR,BARCGB22,COBADEFF,GB,DE,BEXP,ACSP,
MSG-20251115-3C5E8643,E2E-5D9F963B9F,2025-01-30T11:55:20,2025-01-30T11:55:33,13,2025-01-30,1798.54,GBP,LOYDGB21,RABONL2U,GB,NL,SUPP,RJCT,AC01
MSG-20251115-791D1097,E2E-D91455CD8F,2025-01-10T10:11:15,2025-01-10T10:11:24,9,2025-01-10,1611.63,GBP,MONZGB2L,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-50D31F5D,E2E-CD644708C0,2025-01-26T11:12:31,2025-01-26T11:12:37,6,2025-01-27,1349.92,EUR,BNPAFRPP,STBGGB2L,FR,GB,BEXP,ACSP,
MSG-20251115-35A0BF6B,E2E-B7FF52B18B,2025-01-06T14:08:53,2025-01-06T14:09:06,13,2025-01-06,512.88,EUR,STBGGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-6FCF87B7,E2E-2AF48F6E0B,2025-01-06T11:44:35,2025-01-06T11:44:37,2,2025-01-07,238.32,USD,DEUTDEFF,HSBCGB2L,DE,GB,DIVI,ACSP,
MSG-20251115-32E0D867,E2E-198453A8FF,2025-01-23T15:31:28,2025-01-23T15:31:44,16,2025-01-23,681.89,EUR,RABONL2U,NWBKGB2L,NL,GB,TREA,ACSP,
MSG-20251115-8FB7F19C,E2E-727B87B5A4,2025-01-21T11:13:29,2025-01-21T11:13:35,6,2025-01-22,2443.79,USD,RABONL2U,STBGGB2L,NL,GB,PENS,ACSP,
MSG-20251115-5B127306,E2E-7D559B5D59,2025-01-06T10:59:11,2025-01-06T10:59:30,19,2025-01-06,2381.34,EUR,NWBKGB2L,RABONL2U,GB,NL,PENS,ACSP,
MSG-20251115-7F0344FF,E2E-74F44BA9BE,2025-01-08T10:59:09,2025-01-08T10:59:12,3,2025-01-08,1936.12,USD,BNPAFRPP,HSBCGB2L,FR,GB,SALA,ACSP,
MSG-20251115-82E398A2,E2E-2FA54D09B9,2025-01-09T10:44:11,2025-01-09T10:44:15,4,2025-01-09,1340.15,GBP,MONZGB2L,COBADEFF,GB,DE,TAXS,ACSP,
MSG-20251115-BB384FCA,E2E-DC3F822F8A,2025-01-21T09:49:13,2025-01-21T09:49:21,8,2025-01-21,1294.33,GBP,BARCGB22,COBADEFF,GB,DE,TAXS,ACSP,
MSG-20251115-63A8BED0,E2E-9335835D3B,2025-01-16T16:32:37,2025-01-16T16:32:51,14,2025-01-17,608.33,EUR,LOYDGB21,SOGEFRPP,GB,FR,TREA,ACSP,
MSG-20251115-167A9549,E2E-7A553F1425,2025-01-23T15:47:22,2025-01-23T15:47:28,6,2025-01-23,905.93,GBP,STBGGB2L,INGBNL2A,GB,NL,TREA,ACSP,
MSG-20251115-D9EE124D,E2E-453EB37A57,2025-01-08T14:53:22,2025-01-08T14:53:23,1,2025-01-08,4168.27,USD,HSBCGB2L,DEUTDEFF,GB,DE,GDSV,ACSP,
MSG-20251115-71AC9A4B,E2E-1DC61F6181,2025-01-30T15:42:58,2025-01-30T15:43:15,17,2025-01-30,512.97,GBP,LOYDGB21,MONZGB2L,GB,GB,SUPP,ACSP,
MSG-20251115-C8E9D6AD,E2E-D2B1E12096,2025-01-04T13:07:45,2025-01-04T13:07:46,1,2025-01-04,2780.39,EUR,SOGEFRPP,NWBKGB2L,FR,GB,TREA,ACSP,
MSG-20251115-FC701C62,E2E-B053EE48E6,2025-01-09T14:59:08,2025-01-09T14:59:24,16,2025-01-09,716.64,EUR,HSBCGB2L,CITIUS33,GB,US,LOAN,ACSP,
MSG-20251115-914784A4,E2E-E15DE8839B,2025-01-21T09:35:36,2025-01-21T09:35:42,6,2025-01-21,2270.61,EUR,DEUTDEFF,BNPAFRPP,DE,FR,TREA,ACSP,
MSG-20251115-FF2EFCC4,E2E-426672E3DF,2025-01-20T10:50:18,2025-01-20T10:50:36,18,2025-01-20,335.37,EUR,BNPAFRPP,LOYDGB21,FR,GB,DIVI,ACSP,
MSG-20251115-0698F412,E2E-C39DAC138D,2025-01-27T15:51:59,2025-01-27T15:52:16,17,2025-01-28,1752.37,USD,CHASGB2L,CITIUS33,GB,US,PENS,ACSP,
MSG-20251115-BBE4FAD6,E2E-D85A7CD405,2025-01-26T14:54:25,2025-01-26T14:54:36,11,2025-01-26,592.45,GBP,STBGGB2L,BNPAFRPP,GB,FR,PENS,ACSP,
MSG-20251115-4FA4802B,E2E-B8CA4D6AD2,2025-01-06T14:52:30,2025-01-06T14:52:34,4,2025-01-07,368.45,GBP,HSBCGB2L,INGBNL2A,GB,NL,TAXS,RJCT,AM04
MSG-20251115-6857F11A,E2E-CEEF3A8257,2025-01-11T09:02:54,2025-01-11T09:02:58,4,2025-01-11,1306.13,USD,STBGGB2L,DEUTDEFF,GB,DE,GDSV,ACSP,
MSG-20251115-179B792D,E2E-74FA367370,2025-01-23T13:03:47,2025-01-23T13:04:06,19,2025-01-23,1820.07,EUR,SOGEFRPP,BARCGB22,FR,GB,TAXS,ACSP,
MSG-20251115-39FB3B22,E2E-8771EF88F1,2025-01-10T16:30:49,2025-01-10T16:30:50,1,2025-01-10,557.83,USD,CHASGB2L,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-5ACD30D4,E2E-855FE97D6F,2025-01-09T13:03:35,2025-01-09T13:03:52,17,2025-01-10,330.56,USD,LOYDGB21,DEUTDEFF,GB,DE,TAXS,ACSP,
MSG-20251115-2351A3E6,E2E-1B635B9EFF,2025-01-20T14:40:52,2025-01-20T14:40:59,7,2025-01-20,930.49,GBP,COBADEFF,NWBKGB2L,DE,GB,SALA,ACSP,
MSG-20251115-5E8CB173,E2E-8405A903F4,2025-01-19T16:42:27,2025-01-19T16:42:35,8,2025-01-19,933.36,GBP,SOGEFRPP,DEUTDEFF,FR,DE,TAXS,ACSP,
MSG-20251115-98721B1B,E2E-0326F5074B,2025-01-11T15:14:28,2025-01-11T15:14:38,10,2025-01-12,1700.46,USD,SOGEFRPP,LOYDGB21,FR,GB,TREA,RJCT,BE04
MSG-20251115-D8E81D26,E2E-28C982F6C3,2025-01-18T13:15:11,2025-01-18T13:15:23,12,2025-01-18,1745.36,EUR,HSBCGB2L,DEUTDEFF,GB,DE,DIVI,ACSP,
MSG-20251115-60C59438,E2E-F6071E5722,2025-01-08T09:32:51,2025-01-08T09:32:57,6,2025-01-08,951.85,GBP,CHASGB2L,BNPAFRPP,GB,FR,TAXS,ACSP,
MSG-20251115-883C075E,E2E-1558F9E794,2025-01-06T16:28:53,2025-01-06T16:28:55,2,2025-01-07,3290.69,EUR,BNPAFRPP,NWBKGB2L,FR,GB,SUPP,ACSP,
MSG-20251115-8DF11898,E2E-193CEB3195,2025-01-30T11:01:28,2025-01-30T11:01:41,13,2025-01-30,1312.1,USD,CHASGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-EF483B35,E2E-21EA1B993A,2025-01-02T16:15:42,2025-01-02T16:15:54,12,2025-01-02,704.51,EUR,BARCGB22,SOGEFRPP,GB,FR,SALA,ACSP,
MSG-20251115-045B1775,E2E-17F6ECBA89,2025-01-05T16:56:04,2025-01-05T16:56:20,16,2025-01-05,321.15,GBP,BARCGB22,COBADEFF,GB,DE,PENS,ACSP,
MSG-20251115-C762F525,E2E-DB93660B74,2025-01-12T11:22:08,2025-01-12T11:22:21,13,2025-01-12,888.8,USD,STBGGB2L,COBADEFF,GB,DE,DIVI,ACSP,
MSG-20251115-80A3EF71,E2E-27A05BB546,2025-01-09T16:10:23,2025-01-09T16:10:28,5,2025-01-09,837.89,USD,COBADEFF,SOGEFRPP,DE,FR,TAXS,ACSP,
MSG-20251115-B7515DF7,E2E-824EE628F6,2025-01-03T10:42:22,2025-01-03T10:42:23,1,2025-01-03,1943.44,GBP,BNPAFRPP,LOYDGB21,FR,GB,PENS,ACSP,
MSG-20251115-E019D69D,E2E-DE85AB831C,2025-01-08T10:54:40,2025-01-08T10:54:56,16,2025-01-08,1371.61,GBP,DEUTDEFF,STBGGB2L,DE,GB,DIVI,ACSP,
MSG-20251115-E43195E2,E2E-E7D6B9A964,2025-01-28T16:56:08,2025-01-28T16:56:09,1,2025-01-28,426.88,USD,COBADEFF,BNPAFRPP,DE,FR,PENS,ACSP,
MSG-20251115-EAF10E65,E2E-4552DD14F7,2025-01-20T11:52:01,2025-01-20T11:52:14,13,2025-01-20,1119.43,GBP,CHASGB2L,COBADEFF,GB,DE,DIVI,RJCT,MD07
MSG-20251115-615009C8,E2E-8CB9188AE2,2025-01-12T14:08:16,2025-01-12T14:08:27,11,2025-01-12,1436.65,EUR,BNPAFRPP,STBGGB2L,FR,GB,LOAN,ACSP,
MSG-20251115-DC4A4ACB,E2E-266C038E1E,2025-01-09T14:16:47,2025-01-09T14:17:04,17,2025-01-09,2891.76,GBP,MONZGB2L,DEUTDEFF,GB,DE,LOAN,ACSP,
MSG-20251115-7A6E8CE1,E2E-AF12DB7263,2025-01-22T13:59:34,2025-01-22T13:59:44,10,2025-01-22,2230.55,USD,RABONL2U,LOYDGB21,NL,GB,PENS,ACSP,
MSG-20251115-69ADF735,E2E-7C162B4EDA,2025-01-05T09:59:39,2025-01-05T09:59:58,19,2025-01-05,1690.18,GBP,BARCGB22,RABONL2U,GB,NL,DIVI,ACSP,
MSG-20251115-F7F3BDC3,E2E-277B70AC77,2025-01-10T16:03:44,2025-01-10T16:03:45,1,2025-01-10,936.42,EUR,STBGGB2L,HSBCGB2L,GB,GB,BEXP,ACSP,
MSG-20251115-BC1B3039,E2E-64C8F20A39,2025-01-22T13:28:40,2025-01-22T13:28:53,13,2025-01-22,1496.15,USD,BARCGB22,RABONL2U,GB,NL,DIVI,ACSP,
MSG-20251115-3AA62894,E2E-A712C8B000,2025-01-22T16:47:17,2025-01-22T16:47:31,14,2025-01-22,2153.08,EUR,DEUTDEFF,BNPAFRPP,DE,FR,SALA,ACSP,
MSG-20251115-2664F2B4,E2E-853FC3CE33,2025-01-02T09:19:25,2025-01-02T09:19:28,3,2025-01-02,353.21,EUR,BNPAFRPP,STBGGB2L,FR,GB,SUPP,ACSP,
MSG-20251115-E4663D14,E2E-081FEBF5FF,2025-01-16T15:35:03,2025-01-16T15:35:10,7,2025-01-16,829.19,USD,STBGGB2L,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-B48292E9,E2E-174171722F,2025-01-09T15:26:40,2025-01-09T15:26:55,15,2025-01-10,591.08,USD,LOYDGB21,INGBNL2A,GB,NL,SUPP,ACSP,
MSG-20251115-CF736154,E2E-1CFCF96BBB,2025-01-17T14:48:18,2025-01-17T14:48:19,1,2025-01-18,1485.23,USD,HSBCGB2L,COBADEFF,GB,DE,PENS,ACSP,
MSG-20251115-2ED38205,E2E-9CA54A0F86,2025-01-30T10:03:07,2025-01-30T10:03:13,6,2025-01-31,2124.21,EUR,MONZGB2L,NWBKGB2L,GB,GB,SALA,ACSP,
MSG-20251115-DB0363F2,E2E-183FA6EA6C,2025-01-25T10:36:36,2025-01-25T10:36:48,12,2025-01-25,653.35,GBP,STBGGB2L,INGBNL2A,GB,NL,LOAN,ACSP,
MSG-20251115-F54F8EB4,E2E-0D32CA2CCD,2025-01-16T16:48:46,2025-01-16T16:49:01,15,2025-01-16,168.47,EUR,BNPAFRPP,CHASGB2L,FR,GB,TREA,ACSP,
MSG-20251115-951BAEE8,E2E-BBF4532CC2,2025-01-15T16:43:09,2025-01-15T16:43:12,3,2025-01-15,743.56,GBP,MONZGB2L,SOGEFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-9D86AFAA,E2E-EBBA071A67,2025-01-15T10:15:14,2025-01-15T10:15:24,10,2025-01-16,2277.38,USD,BNPAFRPP,DEUTDEFF,FR,DE,SALA,ACSP,
MSG-20251115-CB5968C4,E2E-EB8A98A402,2025-01-20T14:35:31,2025-01-20T14:35:44,13,2025-01-20,1685.98,USD,NWBKGB2L,COBADEFF,GB,DE,PENS,ACSP,
MSG-20251115-8254A4E3,E2E-2ECD9A1BA9,2025-01-20T10:13:57,2025-01-20T10:14:12,15,2025-01-21,1211.64,EUR,RABONL2U,MONZGB2L,NL,GB,DIVI,ACSP,
MSG-20251115-9CB1736B,E2E-E49B00C10F,2025-01-09T10:02:24,2025-01-09T10:02:35,11,2025-01-10,738.04,EUR,CHASGB2L,CITIUS33,GB,US,LOAN,ACSP,
MSG-20251115-3E033F27,E2E-577CDB7D38,2025-01-12T09:59:16,2025-01-12T09:59:28,12,2025-01-13,394.17,USD,DEUTDEFF,BARCGB22,DE,GB,PENS,ACSP,
MSG-20251115-F25B0E75,E2E-5EE962876B,2025-01-10T11:29:25,2025-01-10T11:29:26,1,2025-01-11,1423.26,GBP,HSBCGB2L,NWBKGB2L,GB,GB,PENS,ACSP,
MSG-20251115-8C4C05D3,E2E-ABCBF9BE79,2025-01-07T11:16:59,2025-01-07T11:17:06,7,2025-01-07,553.36,GBP,CHASGB2L,COBADEFF,GB,DE,BEXP,ACSP,
MSG-20251115-762F4B13,E2E-B983619485,2025-01-19T16:01:06,2025-01-19T16:01:12,6,2025-01-20,6293.53,USD,STBGGB2L,COBADEFF,GB,DE,SALA,ACSP,
MSG-20251115-DCD9A7C2,E2E-2AF3E44D74,2025-01-11T15:53:59,2025-01-11T15:54:11,12,2025-01-11,1479.35,GBP,COBADEFF,MONZGB2L,DE,GB,GDSV,ACSP,
MSG-20251115-60727886,E2E-6E7BE04A7C,2025-01-01T13:13:39,2025-01-01T13:13:56,17,2025-01-01,660.86,GBP,STBGGB2L,RABONL2U,GB,NL,LOAN,ACSP,
MSG-20251115-BFE16A9B,E2E-887B2DB941,2025-01-19T15:10:58,2025-01-19T15:11:08,10,2025-01-19,585.24,EUR,STBGGB2L,RABONL2U,GB,NL,SUPP,ACSP,
MSG-20251115-360E6AA5,E2E-A4EF7E1DA2,2025-01-01T15:07:03,2025-01-01T15:07:22,19,2025-01-01,929.77,GBP,LOYDGB21,NWBKGB2L,GB,GB,TAXS,ACSP,
MSG-20251115-A32BDFC9,E2E-C06DE5BBB0,2025-01-11T11:01:37,2025-01-11T11:01:56,19,2025-01-11,905.42,USD,SOGEFRPP,DEUTDEFF,FR,DE,SALA,ACSP,
MSG-20251115-D8F0AF26,E2E-1AF85280DF,2025-01-22T10:40:00,2025-01-22T10:40:02,2,2025-01-23,2679.72,USD,MONZGB2L,CITIUS33,GB,US,GDSV,ACSP,
MSG-20251115-FDE632FD,E2E-C7BF5114B3,2025-01-08T10:34:48,2025-01-08T10:34:52,4,2025-01-08,1023.0,EUR,BARCGB22,SOGEFRPP,GB,FR,TREA,ACSP,
MSG-20251115-B36DAEB5,E2E-0A991B5B3D,2025-01-01T16:54:29,2025-01-01T16:54:40,11,2025-01-01,538.0,EUR,HSBCGB2L,CITIUS33,GB,US,GDSV,ACSP,
MSG-20251115-9580BDD3,E2E-0E3BAE6EAE,2025-01-01T10:05:25,2025-01-01T10:05:27,2,2025-01-01,3372.16,EUR,STBGGB2L,SOGEFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-F0355F03,E2E-788149B9F2,2025-01-01T14:47:12,2025-01-01T14:47:22,10,2025-01-01,1140.76,USD,STBGGB2L,COBADEFF,GB,DE,TAXS,ACSP,
MSG-20251115-D05E83CC,E2E-DC9F260BB4,2025-01-09T14:51:30,2025-01-09T14:51:37,7,2025-01-09,1537.92,EUR,MONZGB2L,CITIUS33,GB,US,TREA,ACSP,
